X,palabras.word,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,grupo_palabras
7706,mirada,0,0,0,0,0,0,0,0,0,0,26
7707,cada,0,0,0,0,0,0,0,0,0,0,26
7708,parte,0,0,0,0,0,0,0,0,0,0,26
7709,cuerpo,0,0,0,0,0,0,0,0,0,0,26
7710,pequeña,0,0,0,0,0,0,0,0,0,0,26
7711,propio,0,0,0,0,0,0,0,0,0,0,26
7712,misterio,0,1,0,0,0,0,1,0,0,0,26
7713,cuyo,0,0,0,0,0,0,0,0,0,0,26
7714,desciframiento,0,0,0,0,0,0,0,0,0,0,26
7715,produce,0,0,0,0,0,0,0,0,0,0,26
7716,felicidad,0,1,0,0,3,0,0,0,0,3,26
7717,descubre,0,0,0,0,0,0,0,0,0,0,26
7718,enseñó,0,0,0,0,0,0,0,0,0,0,26
7719,asimismo,0,0,0,0,0,0,0,0,0,0,26
7720,tras,0,0,0,0,0,0,0,0,0,0,26
7721,celebración,0,0,0,0,0,0,0,0,0,0,26
7722,ritual,0,0,0,0,0,0,0,0,0,0,26
7723,amoroso,0,0,0,0,1,0,0,1,0,1,26
7724,amantes,0,0,0,0,0,0,0,0,0,0,26
7725,deberían,0,0,0,0,0,0,0,0,0,0,26
7726,separarse,0,0,0,0,0,0,0,0,0,0,26
7727,haberse,0,0,0,0,0,0,0,0,0,0,26
7728,admirado,0,0,0,0,0,0,0,0,0,0,26
7729,mutuamente,0,0,0,0,0,0,0,0,0,0,26
7730,sentirse,0,0,0,0,0,0,0,0,0,0,26
7731,mismo,0,0,0,0,0,0,0,0,0,0,26
7732,tiempo,0,1,0,0,0,0,0,0,0,0,26
7733,vencedores,0,0,0,0,0,0,0,0,0,0,26
7734,vencidos,0,0,0,0,0,0,0,0,0,0,26
7735,suerte,0,1,0,0,1,0,1,0,0,1,26
7736,ninguno,0,0,0,0,0,0,0,0,0,0,26
7737,ambos,0,0,0,0,0,0,0,0,0,0,26
7738,surja,0,0,0,0,0,0,0,0,0,0,26
7739,sensación,0,0,0,0,0,0,0,0,0,0,26
7740,hastío,0,0,0,0,0,0,0,0,0,0,26
7741,abandono,1,0,0,1,0,1,1,0,1,0,26
7742,desagradable,0,0,2,0,0,1,0,0,3,0,26
7743,impresión,0,0,0,0,0,0,0,0,0,0,26
7744,haber,0,0,0,0,0,0,0,0,0,0,26
7745,abusado,0,0,0,0,0,0,0,0,0,0,26
7746,haber,0,0,0,0,0,0,0,0,0,0,26
7747,víctima,0,0,0,0,0,0,0,0,0,0,26
7748,abuso,1,0,1,1,0,1,0,0,1,0,26
7749,horas,0,0,0,0,0,0,0,0,0,0,26
7750,maravillosas,0,0,0,0,0,0,0,0,0,0,26
7751,pasó,0,0,0,0,0,0,0,0,0,0,26
7752,siddhartha,0,0,0,0,0,0,0,0,0,0,26
7753,hermosa,0,0,0,0,1,0,0,0,0,1,26
7754,hábil,0,0,0,0,0,0,0,0,0,0,26
7755,cortesana,0,0,0,0,0,0,0,0,0,0,26
7756,convirtiéndose,0,0,0,0,0,0,0,0,0,0,26
7757,vez,0,0,0,0,0,0,0,0,0,0,26
7758,discípulo,0,0,0,0,0,0,0,0,0,0,26
7759,amante,1,1,1,0,1,0,0,1,1,1,26
7760,amigo,0,1,0,0,2,0,0,2,0,2,26
7761,allí,0,0,0,0,0,0,0,0,0,0,26
7762,junto,0,0,0,0,0,0,0,0,0,0,26
7763,kamala,0,0,0,0,0,0,0,0,0,0,26
7764,hallaban,0,0,0,0,0,0,0,0,0,0,26
7765,sentido,0,0,0,0,0,0,0,0,0,1,26
7766,valor,0,0,0,0,0,0,0,1,0,2,26
7767,aquella,0,0,0,0,0,0,0,0,0,0,26
7768,etapa,0,0,0,0,0,0,0,0,0,0,26
7769,vida,0,0,0,0,0,0,0,0,0,0,26
7770,negocios,0,0,0,0,0,0,0,0,0,0,26
7771,kamaswami,0,0,0,0,0,0,0,0,0,0,26
7773,página,0,0,0,0,0,0,0,0,0,0,26
7774,41,0,0,0,0,0,0,0,0,0,0,26
7775,mercader,0,0,0,0,0,0,0,0,0,0,26
7776,encomendaba,0,0,0,0,0,0,0,0,0,0,26
7777,redacción,0,0,0,0,0,0,0,0,0,0,26
7778,cartas,0,0,0,0,0,0,0,0,0,0,26
7779,contratos,0,0,0,0,0,0,0,0,0,0,26
7780,importantes,0,0,0,0,0,0,0,0,0,0,26
7781,pronto,0,0,0,0,0,0,0,0,0,0,26
7782,acostumbró,0,0,0,0,0,0,0,0,0,0,26
7783,consultar,0,0,0,0,0,0,0,1,0,0,26
7784,todas,0,0,0,0,0,0,0,0,0,0,26
7785,operaciones,0,0,0,0,0,0,0,0,0,0,26
7786,serias,0,0,0,0,0,0,0,0,0,0,26
7787,tardó,0,0,0,0,0,0,0,0,0,0,26
7788,darse,0,0,0,0,0,0,0,0,0,0,26
7789,cuenta,0,0,0,0,0,0,0,1,0,0,26
7790,siddhartha,0,0,0,0,0,0,0,0,0,0,26
7791,entendía,0,0,0,0,0,0,0,0,0,0,26
7792,arroz,0,0,0,0,0,0,0,0,0,0,26
7793,lana,0,0,0,0,0,0,0,0,0,0,26
7794,navegación,0,0,0,0,0,0,0,0,0,0,26
7795,negocios,0,0,0,0,0,0,0,0,0,0,26
7796,buena,0,0,0,0,0,0,0,0,0,0,26
7797,mano,0,0,0,0,0,0,0,0,0,0,26
7798,superaba,0,0,0,0,0,0,0,0,0,0,26
7799,kamaswami,0,0,0,0,0,0,0,0,0,0,26
7800,calma,0,1,0,0,0,0,0,0,0,1,26
7801,sangre,1,0,1,1,0,1,0,0,1,0,27
7802,fría,0,0,0,0,0,0,0,0,0,0,27
7803,así,0,0,0,0,0,0,0,0,0,1,27
7804,arte,0,1,0,0,1,1,1,0,0,2,27
7805,escuchar,0,0,0,0,0,0,0,0,0,0,27
7806,penetrar,0,0,0,0,0,0,0,0,0,0,27
7807,alma,0,0,0,0,0,0,0,0,0,1,27
7808,personas,0,0,0,0,0,0,0,0,0,0,27
7809,desconocidas,0,0,0,0,0,0,0,0,0,0,27
7810,brahmán,0,0,0,0,0,0,0,0,0,0,27
7811,dijo,0,0,0,0,0,0,0,0,0,0,27
7812,día,0,0,0,0,0,0,0,0,0,0,27
7813,amigo,0,1,0,0,2,0,0,2,0,2,27
7814,comerciante,0,0,0,0,0,0,0,1,0,0,27
7815,nato,0,0,0,0,0,0,0,0,0,0,27
7816,nunca,0,0,0,0,0,0,0,0,0,0,27
7817,pone,0,0,0,0,0,0,0,0,0,0,27
7818,menor,0,0,1,0,0,0,0,0,1,1,27
7819,pasión,0,0,0,0,0,0,0,0,0,0,27
7820,negocios,0,0,0,0,0,0,0,0,0,0,27
7821,aquellos,0,0,0,0,0,0,0,0,0,0,27
7822,poseen,0,0,0,0,0,0,0,0,0,0,27
7823,secreto,0,0,0,0,0,0,1,2,0,0,27
7824,éxito,0,0,0,0,0,0,0,0,0,0,27
7825,buena,0,0,0,0,0,0,0,0,0,0,27
7826,estrella,0,1,0,0,1,0,0,1,0,1,27
7827,algún,0,0,0,0,0,0,0,0,0,0,27
7828,hechizo,0,0,0,0,0,0,0,0,0,0,27
7829,podido,0,0,0,0,0,0,0,0,0,0,27
7830,aprender,0,0,0,0,0,0,0,0,0,1,27
7831,samanas,0,0,0,0,0,0,0,0,0,0,27
7832,da,0,0,0,0,0,0,0,0,0,0,27
7833,impresión,0,0,0,0,0,0,0,0,0,0,27
7834,jugar,0,0,0,0,0,0,0,0,1,0,27
7835,siempre,0,0,0,0,0,0,0,0,0,0,27
7836,negocios,0,0,0,0,0,0,0,0,0,0,27
7837,nunca,0,0,0,0,0,0,0,0,0,0,27
7838,compenetra,0,0,0,0,0,0,0,0,0,0,27
7839,deja,0,0,0,0,0,0,0,0,0,0,27
7840,dominen,0,0,0,0,0,0,0,0,0,0,27
7841,jamás,0,0,0,0,0,0,0,0,0,0,27
7842,teme,0,0,0,0,0,0,0,0,0,0,27
7843,fracaso,0,0,2,1,0,2,0,0,2,0,27
7844,preocupa,0,0,0,0,0,0,0,0,0,0,27
7845,pérdida,0,0,0,0,0,0,0,0,0,0,27
7846,amigo,0,1,0,0,2,0,0,2,0,2,27
7847,aconsejó,0,0,0,0,0,0,0,0,0,0,27
7848,mercader,0,0,0,0,0,0,0,0,0,0,27
7849,dale,0,0,0,0,0,0,0,0,0,0,27
7850,tercera,0,0,0,0,0,0,0,0,0,0,27
7851,parte,0,0,0,0,0,0,0,0,0,0,27
7852,beneficios,0,0,0,0,0,0,0,0,0,0,27
7853,negocios,0,0,0,0,0,0,0,0,0,0,27
7854,lleve,0,0,0,0,0,0,0,0,0,0,27
7855,pérdidas,0,0,0,0,0,0,0,0,0,0,27
7856,deja,0,0,0,0,0,0,0,0,0,0,27
7857,pague,0,0,0,0,0,0,0,0,0,0,27
7858,misma,0,0,0,0,0,0,0,0,0,0,27
7859,proporción,0,0,0,0,0,0,0,0,0,0,27
7860,modo,0,0,0,0,0,0,0,0,0,0,27
7861,lograrás,0,0,0,0,2,0,0,1,0,2,27
7862,acrecentar,0,0,0,0,0,0,0,0,0,0,27
7863,interés,0,0,0,0,0,0,0,0,0,0,27
7864,kamaswami,0,0,0,0,0,0,0,0,0,0,27
7865,siguió,0,0,0,0,0,0,0,0,0,0,27
7866,consejo,0,1,0,0,0,0,0,2,0,2,27
7867,siddhartha,0,0,0,0,0,0,0,0,0,0,27
7868,persistió,0,0,0,0,0,0,0,0,0,0,27
7869,indiferencia,1,0,1,1,0,1,0,0,2,0,27
7870,si,0,0,0,0,0,0,0,0,0,0,27
7871,obtenía,0,0,0,0,0,0,0,0,0,0,27
7872,beneficios,0,0,0,0,0,0,0,0,0,0,27
7873,aceptaba,0,0,0,0,0,0,0,0,0,0,27
7874,interés,0,0,0,0,0,0,0,0,0,0,27
7875,si,0,0,0,0,0,0,0,0,0,0,27
7876,sufría,0,0,0,0,0,0,0,0,0,0,27
7877,alguna,0,0,0,0,0,0,0,0,0,0,27
7878,pérdida,0,0,0,0,0,0,0,0,0,0,27
7879,echaba,0,0,0,0,0,0,0,0,0,0,27
7880,reír,0,0,0,0,0,0,0,0,0,0,27
7881,comentaba,0,0,0,0,0,0,0,0,0,0,27
7882,vaya,0,0,0,0,0,0,0,0,0,0,27
7883,vaya,0,0,0,0,0,0,0,0,0,0,27
7884,asunto,0,0,0,0,0,0,0,0,0,0,27
7885,salido,0,0,0,0,0,1,0,0,1,0,27
7886,mal,1,0,1,1,0,2,0,0,4,0,27
7887,parecía,0,0,0,0,0,0,0,0,0,0,27
7888,efecto,0,0,0,0,0,0,0,0,0,0,27
7889,negocios,0,0,0,0,0,0,0,0,0,0,27
7890,dejaban,0,0,0,0,0,0,0,0,0,0,27
7891,totalmente,0,0,0,0,0,0,0,0,0,0,27
7892,indiferente,1,0,1,0,0,1,0,0,1,0,27
7893,cierta,0,0,0,0,0,0,0,0,0,0,27
7894,ocasión,0,0,0,0,0,0,0,0,0,0,27
7895,viajó,0,0,0,0,0,0,0,0,0,0,27
7896,aldea,0,0,0,0,0,0,0,0,0,0,27
7897,comprar,0,0,0,0,0,0,0,0,0,0,27
7898,gran,0,0,0,0,0,0,0,0,0,0,27
7899,cosecha,0,1,0,0,1,0,0,0,0,1,27
7900,arroz,0,0,0,0,0,0,0,0,0,0,27
7901,llegó,0,0,0,0,0,0,0,0,0,0,27
7902,cereal,0,0,0,0,0,0,0,0,0,0,27
7903,vendido,0,0,0,0,0,0,0,0,0,0,27
7904,comerciante,0,0,0,0,0,0,0,1,0,0,27
7905,embargo,0,0,0,0,0,0,0,0,1,0,27
7906,siddhartha,0,0,0,0,0,0,0,0,0,0,27
7907,permaneció,0,0,0,0,0,0,0,0,0,0,27
7908,aldea,0,0,0,0,0,0,0,0,0,0,27
7909,varios,0,0,0,0,0,0,0,0,0,0,27
7910,días,0,0,0,0,0,0,0,0,0,1,27
7911,cuales,0,0,0,0,0,0,0,0,0,0,27
7912,agasajó,0,0,0,0,0,0,0,0,0,0,27
7913,campesinos,0,0,0,0,0,0,0,0,0,0,27
7914,regaló,0,0,0,0,0,0,0,0,0,0,27
7915,hijos,0,0,0,0,0,0,0,0,0,0,27
7916,monedas,0,0,0,0,0,0,0,0,0,0,27
7917,cobre,0,0,0,0,0,0,0,0,0,0,27
7918,asistió,0,0,0,0,0,0,0,0,0,0,27
7919,boda,0,0,0,0,0,0,0,0,0,0,27
7920,volviendo,0,0,0,0,0,0,0,0,0,0,27
7921,viaje,0,2,0,1,1,0,1,0,0,1,27
7922,contento,0,1,0,0,1,0,0,0,0,1,27
7923,kamaswami,0,0,0,0,0,0,0,0,0,0,27
7924,reprochó,0,0,0,0,0,0,0,0,0,0,27
7925,regresado,0,0,0,0,0,0,0,0,0,0,27
7926,enseguida,0,0,0,0,0,0,0,0,0,0,27
7927,prefiriendo,0,0,0,0,0,0,0,0,0,0,27
7928,malgastar,0,0,0,0,0,0,0,0,0,0,27
7929,allí,0,0,0,0,0,0,0,0,0,0,27
7930,tiempo,0,1,0,0,0,0,0,0,0,0,27
7931,dinero,1,1,0,0,1,0,1,1,0,1,27
7932,siddhartha,0,0,0,0,0,0,0,0,0,0,27
7933,respondió,0,0,0,0,0,0,0,0,0,0,27
7934,basta,0,0,0,0,0,0,0,0,0,0,27
7935,reprimendas,0,0,0,0,0,0,0,0,0,0,27
7936,querido,0,0,0,0,1,0,0,1,0,2,27
7937,amigo,0,1,0,0,2,0,0,2,0,2,27
7938,jamás,0,0,0,0,0,0,0,0,0,0,27
7939,conseguido,0,0,0,0,0,0,0,0,0,0,27
7940,si,0,0,0,0,0,0,0,0,0,0,27
7941,alguna,0,0,0,0,0,0,0,0,0,0,27
7942,pérdida,0,0,0,0,0,0,0,0,0,0,27
7943,permíteme,0,0,0,0,0,0,0,0,0,0,27
7944,asuma,0,0,0,0,0,0,0,0,0,0,27
7945,contento,0,1,0,0,1,0,0,0,0,1,27
7946,viaje,0,2,0,1,1,0,1,0,0,1,27
7947,conocido,0,0,0,0,0,0,0,0,0,1,27
7948,gente,0,0,0,0,0,0,0,0,0,0,27
7949,diversa,0,0,0,0,0,0,0,0,0,0,27
7950,hecho,0,0,0,0,0,0,0,1,0,0,27
7951,amigo,0,1,0,0,2,0,0,2,0,2,27
7952,brahmán,0,0,0,0,0,0,0,0,0,0,27
7953,niños,0,0,0,0,0,0,0,0,0,0,27
7954,cabalgaban,0,0,0,0,0,0,0,0,0,0,27
7955,rodillas,0,0,0,0,0,0,0,0,0,0,27
7956,campesinos,0,0,0,0,0,0,0,0,0,0,27
7957,mostraban,0,0,0,0,0,0,0,0,0,0,27
7958,campos,0,0,0,0,0,0,0,0,0,0,27
7959,nadie,0,0,0,0,0,0,0,0,0,0,27
7960,tomó,0,0,0,0,0,0,0,0,0,0,27
7961,mercader,0,0,0,0,0,0,0,0,0,0,27
7962,bien,0,0,0,0,0,0,0,0,0,0,27
7963,exclamó,0,0,0,0,0,0,0,0,0,0,27
7964,kamaswami,0,0,0,0,0,0,0,0,0,0,27
7965,irritado,0,0,0,0,0,0,0,0,0,0,27
7966,diría,0,0,0,0,0,0,0,0,0,0,27
7967,realidad,0,0,0,0,0,0,0,0,0,0,27
7968,mercader,0,0,0,0,0,0,0,0,0,0,27
7969,acaso,0,0,0,0,0,0,0,0,0,0,27
7970,viajado,0,0,0,0,0,0,0,0,0,0,27
7971,solo,0,0,0,0,0,0,0,0,0,0,27
7972,placer,0,0,0,0,0,0,0,0,0,0,27
7973,supuesto,0,0,0,0,0,0,0,0,0,0,27
7974,repuso,0,0,0,0,0,0,0,0,0,0,27
7975,siddhartha,0,0,0,0,0,0,0,0,0,0,27
7976,riendo,0,0,0,0,1,0,0,0,0,1,27
7977,supuesto,0,0,0,0,0,0,0,0,0,0,27
7978,viajado,0,0,0,0,0,0,0,0,0,0,27
7979,placer,0,0,0,0,0,0,0,0,0,0,27
7980,motivo,0,0,0,0,0,0,0,0,0,1,27
7981,impulsado,0,0,0,0,0,0,0,0,0,0,27
7982,desplazarme,0,0,0,0,0,0,0,0,0,0,27
7983,conocido,0,0,0,0,0,0,0,0,0,1,27
7984,gente,0,0,0,0,0,0,0,0,0,0,27
7985,lugares,0,0,0,0,0,0,0,0,0,0,27
7986,nuevos,0,0,0,0,0,0,0,0,0,0,27
7987,recibido,0,0,0,0,0,0,0,0,0,1,27
7988,muestras,0,0,0,0,0,0,0,0,0,0,27
7989,amabilidad,0,0,0,0,1,0,0,1,0,2,27
7990,confianza,0,0,0,1,1,0,0,2,0,1,27
7991,hecho,0,0,0,0,0,0,0,1,0,0,27
7992,unas,0,0,0,0,0,0,0,0,0,0,27
7993,cuantas,0,0,0,0,0,0,0,0,0,0,27
7994,amistades,0,0,0,0,0,0,0,0,0,0,27
7995,mira,0,0,0,0,0,0,0,0,0,0,27
7996,querido,0,0,0,0,1,0,0,1,0,2,27
7997,amigo,0,1,0,0,2,0,0,2,0,2,27
7998,si,0,0,0,0,0,0,0,0,0,0,27
7999,kamaswami,0,0,0,0,0,0,0,0,0,0,27
8000,vuelto,0,0,0,0,0,0,0,0,0,0,27
8001,enseguida,0,0,0,0,0,0,0,0,0,0,27
8002,ver,0,1,0,1,0,0,0,0,0,0,27
8003,frustrada,0,0,0,0,0,0,0,0,0,0,27
8004,compra,0,0,0,0,0,0,0,0,0,0,27
8005,despechado,0,0,0,0,0,0,0,0,0,0,27
8006,prisas,0,0,0,0,0,0,0,0,0,0,27
8007,entonces,0,0,0,0,0,0,0,0,0,0,27
8008,perdido,0,0,0,0,0,1,0,0,2,0,27
8009,tiempo,0,1,0,0,0,0,0,0,0,0,27
8010,dinero,1,1,0,0,1,0,1,1,0,1,27
8011,modo,0,0,0,0,0,0,0,0,0,0,27
8012,cambio,0,0,0,1,0,0,0,0,0,0,27
8013,pasado,0,0,0,0,0,0,0,0,0,0,27
8014,días,0,0,0,0,0,0,0,0,0,1,27
8015,gratos,0,0,0,0,0,0,0,0,0,0,27
8016,aprendido,0,0,0,0,0,0,0,0,0,0,27
8017,nuevas,0,0,0,0,0,0,0,0,0,0,27
8018,cosas,0,0,0,0,0,0,0,0,0,0,27
8019,divertido,0,1,0,0,3,0,0,0,0,3,27
8020,perjudicar,0,0,0,0,0,0,0,0,1,0,27
8021,nadie,0,0,0,0,0,0,0,0,0,0,27
8023,página,0,0,0,0,0,0,0,0,0,0,27
8024,42,0,0,0,0,0,0,0,0,0,0,27
8025,mal,1,0,1,1,0,2,0,0,4,0,27
8026,humor,0,1,0,0,1,0,1,1,0,1,27
8027,prisas,0,0,0,0,0,0,0,0,0,0,27
8028,si,0,0,0,0,0,0,0,0,0,0,27
8029,algún,0,0,0,0,0,0,0,0,0,0,27
8030,día,0,0,0,0,0,0,0,0,0,0,27
8031,vuelvo,0,0,0,0,0,0,0,0,0,0,27
8032,allí,0,0,0,0,0,0,0,0,0,0,27
8033,quizá,0,0,0,0,0,0,0,0,0,0,27
8034,comprar,0,0,0,0,0,0,0,0,0,0,27
8035,cosecha,0,1,0,0,1,0,0,0,0,1,27
8036,cualquier,0,0,0,0,0,0,0,0,0,0,27
8037,razón,0,0,0,0,0,0,0,0,0,0,27
8038,encontraré,0,0,0,0,0,0,0,0,0,0,27
8039,gente,0,0,0,0,0,0,0,0,0,0,27
8040,amable,0,0,0,0,1,0,0,1,0,2,27
8041,recibirá,0,0,0,0,0,0,0,0,0,0,27
8042,muestras,0,0,0,0,0,0,0,0,0,0,27
8043,cordialidad,0,0,0,0,0,0,0,0,0,0,27
8044,alegría,0,0,0,0,0,0,0,0,0,0,27
8045,felicitaré,0,0,0,0,0,0,0,0,0,0,27
8046,haberles,0,0,0,0,0,0,0,0,0,0,27
8047,mostrado,0,0,0,0,0,0,0,0,0,0,27
8048,entonces,0,0,0,0,0,0,0,0,0,0,27
8049,prisas,0,0,0,0,0,0,0,0,0,0,27
8050,despecho,1,0,0,0,0,0,0,0,1,0,27
8051,modo,0,0,0,0,0,0,0,0,0,0,27
8052,tranquilízate,0,0,0,0,0,0,0,0,0,0,27
8053,amigo,0,1,0,0,2,0,0,2,0,2,27
8054,sigas,0,0,0,0,0,0,0,0,0,0,27
8055,riñéndome,0,0,0,0,0,0,0,0,0,0,27
8056,bien,0,0,0,0,0,0,0,0,0,0,27
8057,nocivo,0,0,1,1,0,0,0,0,1,0,27
8058,si,0,0,0,0,0,0,0,0,0,0,27
8059,buen,0,0,0,0,0,0,0,0,0,0,27
8060,día,0,0,0,0,0,0,0,0,0,0,27
8061,crees,0,0,0,0,0,0,0,0,0,0,27
8062,siddhartha,0,0,0,0,0,0,0,0,0,0,27
8063,perjudicando,0,0,0,0,0,0,0,0,0,0,27
8064,di,0,0,0,0,0,0,0,0,0,0,27
8065,sola,0,0,0,0,0,0,0,0,0,0,27
8066,palabra,0,0,0,0,0,0,0,1,0,1,27
8067,siddhartha,0,0,0,0,0,0,0,0,0,0,27
8068,proseguirá,0,0,0,0,0,0,0,0,0,0,27
8069,camino,0,0,0,0,0,0,0,0,0,0,27
8070,entonces,0,0,0,0,0,0,0,0,0,0,27
8071,vivamos,0,0,0,0,0,0,0,0,0,0,27
8072,contentos,0,0,0,0,0,0,0,0,0,0,27
8073,intentos,0,0,0,0,0,0,0,0,0,0,27
8074,hizo,0,0,0,0,0,0,0,0,0,0,27
8075,mercader,0,0,0,0,0,0,0,0,0,0,27
8076,lograba,0,0,0,0,0,0,0,0,0,0,27
8077,convencer,0,1,0,0,0,0,0,1,0,1,27
8078,siddhartha,0,0,0,0,0,0,0,0,0,0,27
8079,definitiva,0,0,0,0,0,0,0,0,0,0,27
8080,pan,0,0,0,0,0,0,0,0,1,0,27
8081,comía,0,0,0,0,0,0,0,0,0,0,27
8082,kamaswami,0,0,0,0,0,0,0,0,0,0,27
8083,joven,0,1,0,0,1,0,1,0,0,1,27
8084,pretendía,0,0,0,0,0,0,0,0,0,0,27
8085,comer,0,0,0,0,0,0,0,0,0,1,27
8086,propio,0,0,0,0,0,0,0,0,0,0,27
8087,pan,0,0,0,0,0,0,0,0,1,0,27
8088,bien,0,0,0,0,0,0,0,0,0,0,27
8089,ambos,0,0,0,0,0,0,0,0,0,0,27
8090,comían,0,0,0,0,0,0,0,0,0,0,27
8091,pan,0,0,0,0,0,0,0,0,1,0,27
8092,nunca,0,0,0,0,0,0,0,0,0,0,27
8093,daba,0,0,0,0,0,0,0,0,0,0,27
8094,importancia,0,1,0,0,0,0,0,0,0,1,27
8095,preocupaciones,0,0,0,0,0,0,0,0,0,0,27
8096,kamaswami,0,0,0,0,0,0,0,0,0,0,27
8097,embargo,0,0,0,0,0,0,0,0,1,0,27
8098,pocas,0,0,0,0,0,0,0,0,0,0,27
8099,si,0,0,0,0,0,0,0,0,0,0,27
8100,algún,0,0,0,0,0,0,0,0,0,0,27
8101,negocio,0,0,0,0,0,0,0,0,0,0,28
8102,amenazaba,0,0,0,0,0,0,0,0,0,0,28
8103,ir,0,0,0,0,0,0,0,0,0,0,28
8104,mal,1,0,1,1,0,2,0,0,4,0,28
8105,perdía,0,0,0,0,0,0,0,0,0,0,28
8106,algún,0,0,0,0,0,0,0,0,0,0,28
8107,envío,0,0,0,0,0,0,0,0,0,0,28
8108,mercaderías,0,0,0,0,0,0,0,0,0,1,28
8109,deudor,0,0,0,1,0,0,0,0,2,0,28
8110,parecía,0,0,0,0,0,0,0,0,0,0,28
8111,poder,0,0,0,0,0,0,0,0,0,0,28
8112,pagar,1,2,0,0,2,0,0,2,0,2,28
8113,nunca,0,0,0,0,0,0,0,0,0,0,28
8114,lograba,0,0,0,0,0,0,0,0,0,0,28
8115,comerciante,0,0,0,0,0,0,0,1,0,0,28
8116,convencer,0,1,0,0,0,0,0,1,0,1,28
8117,socio,0,0,0,0,0,0,0,0,0,1,28
8118,utilidad,0,0,0,0,0,0,0,0,0,2,28
8119,descargar,0,0,0,0,0,0,0,0,0,0,28
8120,ira,3,0,0,1,0,0,0,0,3,0,28
8121,aflicción,0,0,0,0,0,0,0,0,0,0,28
8122,palabras,1,0,0,0,0,0,0,0,1,0,28
8123,fruncir,0,0,0,0,0,0,0,0,0,0,28
8124,ceño,0,0,0,0,0,0,0,0,0,0,28
8125,dormir,0,0,0,0,0,0,0,0,0,0,28
8126,mal,1,0,1,1,0,2,0,0,4,0,28
8127,día,0,0,0,0,0,0,0,0,0,0,28
8128,kamaswami,0,0,0,0,0,0,0,0,0,0,28
8129,afirmó,0,0,0,0,0,0,0,0,0,0,28
8130,cuanto,0,0,0,0,0,0,0,0,0,0,28
8131,muchacho,0,0,0,0,0,0,0,0,0,0,28
8132,sabía,0,0,0,0,0,0,0,0,0,0,28
8133,debía,0,0,0,0,0,0,0,0,0,0,28
8134,siddhartha,0,0,0,0,0,0,0,0,0,0,28
8135,respondió,0,0,0,0,0,0,0,0,0,0,28
8136,pretendes,0,0,0,0,0,0,0,0,0,0,28
8137,burlarte,0,0,0,0,0,0,0,0,0,0,28
8138,bromas,0,0,0,0,0,0,0,0,0,1,28
8139,tipo,0,0,0,0,0,0,0,0,0,0,28
8140,aprendido,0,0,0,0,0,0,0,0,0,0,28
8141,cuánto,0,0,0,0,0,0,0,0,0,0,28
8142,vale,0,0,0,0,0,0,0,1,0,0,28
8143,cesto,0,0,0,0,0,0,0,0,0,0,28
8144,lleno,0,0,1,0,0,0,0,0,0,0,28
8145,pescado,0,0,0,0,0,0,0,0,0,0,28
8146,intereses,0,0,0,0,0,0,0,0,0,0,28
8147,pueden,0,0,0,0,0,0,0,0,0,0,28
8148,exigir,0,0,0,0,0,0,0,0,0,0,28
8149,dinero,1,1,0,0,1,0,1,1,0,1,28
8150,prestado,0,0,0,0,0,0,0,0,0,0,28
8151,todas,0,0,0,0,0,0,0,0,0,0,28
8152,ciencias,0,0,0,0,0,0,0,0,0,0,28
8153,contigo,0,0,0,0,0,0,0,0,0,0,28
8154,aprendí,0,0,0,0,0,0,0,0,0,0,28
8155,pensar,0,0,0,0,0,0,0,0,0,0,28
8156,querido,0,0,0,0,1,0,0,1,0,2,28
8157,kamaswami,0,0,0,0,0,0,0,0,0,0,28
8158,bien,0,0,0,0,0,0,0,0,0,0,28
8159,podrías,0,0,0,0,0,0,0,0,0,1,28
8160,aprenderlo,0,0,0,0,0,0,0,0,0,0,28
8161,indudable,0,0,0,0,0,0,0,1,0,1,28
8162,siddhartha,0,0,0,0,0,0,0,0,0,0,28
8163,alma,0,0,0,0,0,0,0,0,0,1,28
8164,comerciante,0,0,0,0,0,0,0,1,0,0,28
8165,bueno,0,1,0,0,1,0,1,1,0,3,28
8166,negocios,0,0,0,0,0,0,0,0,0,0,28
8167,permitían,0,0,0,0,0,0,0,0,0,0,28
8168,llevar,0,0,0,0,0,0,0,0,0,0,28
8169,dinero,1,1,0,0,1,0,1,1,0,1,28
8170,kamala,0,0,0,0,0,0,0,0,0,0,28
8171,proporcionaban,0,0,0,0,0,0,0,0,0,0,28
8172,realidad,0,0,0,0,0,0,0,0,0,0,28
8173,necesitaba,0,0,0,0,0,0,0,0,0,0,28
8174,lado,0,0,0,0,0,0,0,0,0,0,28
8175,interés,0,0,0,0,0,0,0,0,0,0,28
8176,curiosidad,0,1,0,0,0,0,1,0,0,1,28
8177,siddhartha,0,0,0,0,0,0,0,0,0,0,28
8178,centraban,0,0,0,0,0,0,0,0,0,0,28
8179,solo,0,0,0,0,0,0,0,0,0,0,28
8180,aquellas,0,0,0,0,0,0,0,0,0,0,28
8181,personas,0,0,0,0,0,0,0,0,0,0,28
8182,cuyos,0,0,0,0,0,0,0,0,0,0,28
8183,negocios,0,0,0,0,0,0,0,0,0,0,28
8184,oficios,0,0,0,0,0,0,0,0,0,0,28
8185,preocupaciones,0,0,0,0,0,0,0,0,0,0,28
